Registro GPS
Articolo	Data	Elapse (s)	Longitudine	Latitudine	Altitudine (m)	Corso	Velocità (km/h)	Distanza totale (km)	
887	2019-05-05 18:04:14.416	906,0	12,533049	41,910843	26,8	312,8	0,5	6,385
888	2019-05-05 18:04:15.416	907,0	12,533049	41,910843	26,4	289,4	0,0	6,385
889	2019-05-05 18:04:16.416	908,0	12,533047	41,910843	26,0	221,7	0,0	6,385
890	2019-05-05 18:04:17.416	909,0	12,533048	41,910837	25,9	198,9	2,3	6,386
891	2019-05-05 18:04:18.416	910,0	12,533048	41,910834	25,9	168,0	1,4	6,386
892	2019-05-05 18:04:19.416	911,0	12,533048	41,910828	25,9	199,6	2,2	6,387
893	2019-05-05 18:04:20.416	912,0	12,533051	41,910817	25,9	230,8	4,4	6,388
894	2019-05-05 18:04:21.416	913,0	12,533052	41,910812	26,0	270,0	2,1	6,388
895	2019-05-05 18:04:22.416	914,0	12,533051	41,910811	26,0	280,8	0,6	6,389
896	2019-05-05 18:04:23.416	915,0	12,533052	41,910810	26,2	286,6	0,3	6,389
897	2019-05-05 18:04:24.416	916,0	12,533052	41,910810	26,6	323,1	0,0	6,389
898	2019-05-05 18:04:25.416	917,0	12,533051	41,910810	26,8	23,6	0,0	6,389
899	2019-05-05 18:04:26.416	918,0	12,533053	41,910813	27,0	28,7	1,4	6,389
900	2019-05-05 18:04:27.416	919,0	12,533039	41,910817	27,0	37,9	4,2	6,390
901	2019-05-05 18:04:28.416	920,0	12,533037	41,910815	27,0	34,5	0,8	6,390
902	2019-05-05 18:04:29.416	921,0	12,533017	41,910810	27,2	355,0	6,4	6,392
903	2019-05-05 18:04:30.416	922,0	12,533008	41,910808	27,6	356,5	2,7	6,393
904	2019-05-05 18:04:31.416	923,0	12,533010	41,910810	28,2	355,6	1,0	6,393
905	2019-05-05 18:04:32.416	924,0	12,533008	41,910810	28,8	40,0	0,5	6,393
906	2019-05-05 18:04:33.416	925,0	12,533009	41,910811	29,2	47,1	0,7	6,394
907	2019-05-05 18:04:34.416	926,0	12,533010	41,910815	29,4	44,5	1,5	6,394
908	2019-05-05 18:04:35.416	927,0	12,533011	41,910815	29,7	8,1	0,3	6,394
909	2019-05-05 18:04:36.416	928,0	12,533011	41,910819	29,9	332,8	1,9	6,395
910	2019-05-05 18:04:37.416	929,0	12,533011	41,910824	29,9	326,2	1,6	6,395
911	2019-05-05 18:04:38.416	930,0	12,533009	41,910824	29,9	325,9	0,6	6,395
912	2019-05-05 18:04:39.416	931,0	12,533009	41,910824	29,9	325,9	0,0	6,395
913	2019-05-05 18:04:40.416	932,0	12,533009	41,910824	29,8	329,0	0,0	6,395
914	2019-05-05 18:04:41.416	933,0	12,533008	41,910824	29,7	330,0	0,0	6,395
915	2019-05-05 18:04:42.416	934,0	12,533008	41,910825	29,6	330,0	0,5	6,395
916	2019-05-05 18:04:43.416	935,0	12,533007	41,910825	29,4	330,9	0,5	6,395
917	2019-05-05 18:04:44.416	936,0	12,533005	41,910825	29,2	337,7	0,0	6,395
918	2019-05-05 18:04:45.416	937,0	12,533005	41,910826	29,1	345,6	0,0	6,395
919	2019-05-05 18:04:46.416	938,0	12,533005	41,910826	28,9	295,9	0,0	6,395
920	2019-05-05 18:04:47.416	939,0	12,533009	41,910823	28,5	251,7	1,5	6,396
921	2019-05-05 18:04:48.416	940,0	12,533021	41,910805	28,3	212,9	8,1	6,398
922	2019-05-05 18:04:49.416	941,0	12,533033	41,910794	28,0	223,2	5,8	6,400
923	2019-05-05 18:04:50.416	942,0	12,533034	41,910794	27,7	219,7	0,5	6,400
924	2019-05-05 18:04:51.416	943,0	12,533042	41,910789	27,4	237,7	3,1	6,401
925	2019-05-05 18:04:52.416	944,0	12,533051	41,910784	27,3	245,7	3,3	6,402
926	2019-05-05 18:04:53.416	945,0	12,533053	41,910784	27,5	309,3	0,6	6,402
927	2019-05-05 18:04:54.416	946,0	12,533051	41,910787	27,7	9,5	1,3	6,402
928	2019-05-05 18:04:55.416	947,0	12,533052	41,910787	27,9	51,2	0,3	6,402
929	2019-05-05 18:04:56.416	948,0	12,533055	41,910784	28,0	78,2	1,4	6,403
930	2019-05-05 18:04:57.416	949,0	12,533059	41,910785	28,0	55,8	1,2	6,403
931	2019-05-05 18:04:58.416	950,0	12,533054	41,910788	27,9	48,3	1,9	6,404
932	2019-05-05 18:04:59.416	951,0	12,533049	41,910791	27,8	40,6	1,9	6,404
933	2019-05-05 18:05:00.416	952,0	12,533047	41,910791	27,6	49,2	0,7	6,404
934	2019-05-05 18:05:01.416	953,0	12,533036	41,910801	27,4	28,4	5,2	6,406
935	2019-05-05 18:05:02.416	954,0	12,533030	41,910807	27,1	359,3	3,1	6,407
936	2019-05-05 18:05:03.416	955,0	12,533028	41,910814	26,9	345,6	2,6	6,407
937	2019-05-05 18:05:04.416	956,0	12,533029	41,910815	26,8	345,6	0,9	6,408
938	2019-05-05 18:05:05.416	957,0	12,533027	41,910815	26,8	10,1	0,6	6,408
939	2019-05-05 18:05:06.416	958,0	12,533025	41,910818	26,8	56,5	1,1	6,408
940	2019-05-05 18:05:07.416	959,0	12,533025	41,910818	26,7	79,7	0,0	6,408
941	2019-05-05 18:05:08.416	960,0	12,533020	41,910823	26,6	77,5	2,6	6,409
942	2019-05-05 18:05:09.416	961,0	12,533011	41,910827	26,5	68,8	2,9	6,410
943	2019-05-05 18:05:10.416	962,0	12,533005	41,910834	26,3	71,7	3,6	6,411
944	2019-05-05 18:05:11.416	963,0	12,533012	41,910842	26,1	65,9	3,7	6,412
945	2019-05-05 18:05:12.416	964,0	12,533005	41,910851	25,9	72,4	4,3	6,413
946	2019-05-05 18:05:13.416	965,0	12,533002	41,910863	25,6	64,7	4,9	6,414
947	2019-05-05 18:05:14.416	966,0	12,533000	41,910874	25,3	72,3	4,2	6,415
948	2019-05-05 18:05:15.416	967,0	12,533002	41,910875	24,9	80,6	1,0	6,416
949	2019-05-05 18:05:16.416	968,0	12,532998	41,910884	24,7	78,8	4,0	6,417
950	2019-05-05 18:05:17.416	969,0	12,532980	41,910896	24,4	67,8	7,1	6,419
951	2019-05-05 18:05:18.416	970,0	12,532976	41,910915	24,2	81,2	7,5	6,421
952	2019-05-05 18:05:19.416	971,0	12,532971	41,910923	24,0	63,4	3,6	6,422
953	2019-05-05 18:05:20.416	972,0	12,532968	41,910929	23,8	62,8	2,6	6,422
954	2019-05-05 18:05:21.416	973,0	12,532964	41,910938	23,6	41,4	3,7	6,424
955	2019-05-05 18:05:22.416	974,0	12,532954	41,910954	23,5	34,1	7,3	6,426
956	2019-05-05 18:05:23.416	975,0	12,532935	41,910960	23,4	46,2	6,3	6,427
957	2019-05-05 18:05:24.416	976,0	12,532930	41,910972	23,4	28,1	4,9	6,429
958	2019-05-05 18:05:25.416	977,0	12,532920	41,910993	23,2	4,7	8,9	6,431
959	2019-05-05 18:05:26.416	978,0	12,532919	41,910999	23,1	7,9	2,2	6,432
960	2019-05-05 18:05:27.416	979,0	12,532924	41,910996	23,2	340,6	1,9	6,432
961	2019-05-05 18:05:28.416	980,0	12,532929	41,910998	23,5	325,1	1,8	6,433
962	2019-05-05 18:05:29.416	981,0	12,532936	41,910991	24,2	318,5	3,5	6,434
963	2019-05-05 18:05:30.416	982,0	12,532936	41,910992	25,1	303,9	0,0	6,434
964	2019-05-05 18:05:31.416	983,0	12,532936	41,910992	25,9	292,4	0,0	6,434
965	2019-05-05 18:05:32.416	984,0	12,532935	41,910993	26,6	298,8	0,6	6,434
966	2019-05-05 18:05:33.416	985,0	12,532934	41,910993	27,2	299,9	0,5	6,434
967	2019-05-05 18:05:34.416	986,0	12,532934	41,910990	27,6	302,0	0,8	6,434
968	2019-05-05 18:05:35.416	987,0	12,532934	41,910991	28,0	304,3	0,0	6,434
969	2019-05-05 18:05:36.416	988,0	12,532935	41,910990	28,2	306,5	0,0	6,434
970	2019-05-05 18:05:37.416	989,0	12,532935	41,910989	28,4	314,7	0,0	6,434
971	2019-05-05 18:05:38.416	990,0	12,532935	41,910990	28,7	316,8	0,0	6,434
972	2019-05-05 18:05:39.416	991,0	12,532935	41,910990	29,1	281,6	0,0	6,434
973	2019-05-05 18:05:40.416	992,0	12,532935	41,910990	29,3	210,4	0,3	6,434
974	2019-05-05 18:05:41.416	993,0	12,532949	41,910990	29,6	148,0	4,4	6,436
975	2019-05-05 18:05:42.416	994,0	12,532950	41,910990	29,8	140,5	0,0	6,436
976	2019-05-05 18:05:43.416	995,0	12,532953	41,910993	29,9	139,0	1,4	6,436
977	2019-05-05 18:05:44.416	996,0	12,532955	41,910993	30,0	159,1	0,7	6,436
978	2019-05-05 18:05:45.416	997,0	12,532962	41,910991	30,0	178,3	2,1	6,437
979	2019-05-05 18:05:46.416	998,0	12,532974	41,910990	29,9	194,8	3,6	6,438
980	2019-05-05 18:05:47.416	999,0	12,532970	41,910998	29,7	282,1	3,4	6,439
981	2019-05-05 18:05:48.416	1.000,0	12,532932	41,911005	29,5	308,2	11,6	6,442
982	2019-05-05 18:05:49.416	1.001,0	12,532935	41,911007	29,1	301,3	1,0	6,442
983	2019-05-05 18:05:50.416	1.002,0	12,532942	41,911008	28,8	294,1	2,3	6,443
984	2019-05-05 18:05:51.416	1.003,0	12,532944	41,911009	28,4	294,1	0,7	6,443
985	2019-05-05 18:05:52.416	1.004,0	12,532943	41,911009	28,0	295,1	0,3	6,443
986	2019-05-05 18:05:53.416	1.005,0	12,532946	41,911010	27,7	295,1	0,8	6,443
987	2019-05-05 18:05:54.416	1.006,0	12,532945	41,911010	27,3	301,8	0,3	6,443
988	2019-05-05 18:05:55.416	1.007,0	12,532946	41,911010	26,9	307,9	0,3	6,444
989	2019-05-05 18:05:56.416	1.008,0	12,532948	41,911012	26,6	301,5	0,8	6,444
990	2019-05-05 18:05:57.416	1.009,0	12,532949	41,911013	26,2	282,3	0,6	6,444
991	2019-05-05 18:05:58.416	1.010,0	12,532948	41,911013	25,9	259,4	0,5	6,444
992	2019-05-05 18:05:59.416	1.011,0	12,532947	41,911014	25,7	265,0	0,8	6,444
993	2019-05-05 18:06:00.416	1.012,0	12,532944	41,911016	25,5	260,2	0,8	6,445
994	2019-05-05 18:06:01.416	1.013,0	12,532942	41,911018	25,2	260,0	1,1	6,445
995	2019-05-05 18:06:02.416	1.014,0	12,532943	41,911018	25,2	260,1	0,5	6,445
996	2019-05-05 18:06:03.416	1.015,0	12,532944	41,911019	25,2	273,2	0,0	6,445
997	2019-05-05 18:06:04.416	1.016,0	12,532947	41,911017	25,3	274,3	1,2	6,445
998	2019-05-05 18:06:05.416	1.017,0	12,532948	41,911017	25,4	274,3	0,0	6,445
999	2019-05-05 18:06:06.416	1.018,0	12,532948	41,911017	25,6	273,2	0,0	6,445
1000	2019-05-05 18:06:07.416	1.019,0	12,532948	41,911017	25,8	276,5	0,0	6,445
1001	2019-05-05 18:06:08.416	1.020,0	12,532948	41,911017	25,9	274,2	0,0	6,445
